Report Number,Occur Date,UCR Literal,Latitude,Longitude,Month,Year,Zipcode
193402559,12/6/2019,LARCENY-FROM VEHICLE,33.7579,-84.39350999999999,12,2019,30313
193402650,12/6/2019,LARCENY-FROM VEHICLE,33.85988,-84.38156,12,2019,30305
193402002,12/6/2019,AUTO THEFT,33.75285,-84.47033,12,2019,30311
193401115,12/6/2019,ROBBERY-PEDESTRIAN,33.6889,-84.51290999999999,12,2019,30331
193402638,12/6/2019,ROBBERY-PEDESTRIAN,33.76703,-84.44230999999999,12,2019,30314
193400101,12/6/2019,LARCENY-NON VEHICLE,33.7347,-84.39891,12,2019,30312
193400214,12/6/2019,LARCENY-NON VEHICLE,33.7858,-84.41208,12,2019,30363
193400571,12/6/2019,LARCENY-NON VEHICLE,33.75629,-84.52037,12,2019,30336
193401470,12/6/2019,LARCENY-NON VEHICLE,33.73907,-84.42551999999999,12,2019,30310
193401969,12/6/2019,LARCENY-NON VEHICLE,33.773540000000004,-84.37987,12,2019,30308
193402132,12/6/2019,LARCENY-NON VEHICLE,33.767140000000005,-84.39466,12,2019,30313
193402396,12/6/2019,LARCENY-NON VEHICLE,33.741040000000005,-84.42914,12,2019,30310
193402137,12/3/2019,LARCENY-NON VEHICLE,33.762859999999996,-84.37405,12,2019,30308
193401644,12/6/2019,LARCENY-NON VEHICLE,33.82403,-84.36328,12,2019,30324
193401720,12/6/2019,LARCENY-NON VEHICLE,33.65573,-84.5109,12,2019,30349
193410354,12/7/2019,LARCENY-NON VEHICLE,33.805479999999996,-84.47103,12,2019,30318
193410436,12/7/2019,LARCENY-NON VEHICLE,33.786970000000004,-84.38959,12,2019,30363
193410830,12/7/2019,LARCENY-NON VEHICLE,33.69729,-84.40943,12,2019,30315
193411065,12/7/2019,LARCENY-NON VEHICLE,33.824,-84.36521,12,2019,30324
193411116,12/7/2019,LARCENY-NON VEHICLE,33.851659999999995,-84.36235,12,2019,30326
193411123,12/7/2019,LARCENY-NON VEHICLE,33.738929999999996,-84.42634,12,2019,30310
193411152,12/7/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193411289,12/7/2019,LARCENY-NON VEHICLE,33.823859999999996,-84.36348000000001,12,2019,30324
193411682,12/3/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193411800,12/7/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000001,12,2019,30311
193411995,12/7/2019,LARCENY-NON VEHICLE,33.77756,-84.38481999999999,12,2019,30308
193412052,12/7/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193410562,12/7/2019,LARCENY-NON VEHICLE,33.778290000000005,-84.38421,12,2019,30308
193411054,12/7/2019,LARCENY-NON VEHICLE,33.79817,-84.39883,12,2019,30363
193411553,12/7/2019,LARCENY-NON VEHICLE,33.83636,-84.38001,12,2019,30305
193411885,12/7/2019,LARCENY-NON VEHICLE,33.77785,-84.38537,12,2019,30308
193410413,12/7/2019,ROBBERY-PEDESTRIAN,33.8092,-84.41512,12,2019,30363
193410993,12/7/2019,LARCENY-NON VEHICLE,33.73328,-84.391,12,2019,30312
193411174,12/5/2019,LARCENY-NON VEHICLE,33.82116,-84.42956,12,2019,30318
193411239,12/7/2019,LARCENY-NON VEHICLE,33.810970000000005,-84.39154,12,2019,30309
193411323,12/7/2019,LARCENY-NON VEHICLE,33.73703,-84.33203,12,2019,30316
193411396,12/7/2019,LARCENY-NON VEHICLE,33.721379999999996,-84.42733,12,2019,30310
193411512,12/7/2019,LARCENY-NON VEHICLE,33.757020000000004,-84.39113,12,2019,30303
193411922,12/7/2019,LARCENY-NON VEHICLE,33.85252,-84.36116,12,2019,30326
193412263,12/7/2019,LARCENY-NON VEHICLE,33.78764,-84.405,12,2019,30363
193410808,12/3/2019,AUTO THEFT,33.75923,-84.33823000000001,12,2019,30307
193411499,12/7/2019,AUTO THEFT,33.754540000000006,-84.3896,12,2019,30303
193402659,12/6/2019,LARCENY-FROM VEHICLE,33.77575,-84.44239,12,2019,30318
193410034,12/6/2019,LARCENY-FROM VEHICLE,33.7528,-84.37415,12,2019,30334
193410097,12/6/2019,LARCENY-FROM VEHICLE,33.77411,-84.38722,12,2019,30308
193410129,12/6/2019,LARCENY-FROM VEHICLE,33.7476,-84.4037,12,2019,30303
193410268,12/6/2019,LARCENY-FROM VEHICLE,33.8426,-84.38127,12,2019,30305
193410334,12/7/2019,LARCENY-FROM VEHICLE,33.77527,-84.36369,12,2019,30308
193410348,12/6/2019,LARCENY-FROM VEHICLE,33.805209999999995,-84.39344,12,2019,30309
193410404,12/7/2019,LARCENY-FROM VEHICLE,33.75136,-84.37939,12,2019,30334
193410433,12/7/2019,LARCENY-FROM VEHICLE,33.779309999999995,-84.38606,12,2019,30308
193410505,12/7/2019,LARCENY-FROM VEHICLE,33.734359999999995,-84.34565,12,2019,30316
193410735,12/6/2019,LARCENY-FROM VEHICLE,33.69215,-84.5348,12,2019,30331
193410739,12/6/2019,LARCENY-FROM VEHICLE,33.764759999999995,-84.49282,12,2019,30311
193411148,12/7/2019,LARCENY-FROM VEHICLE,33.76119,-84.32930999999999,12,2019,30307
193411176,12/6/2019,LARCENY-FROM VEHICLE,33.77445,-84.37583000000001,12,2019,30308
193411216,12/6/2019,LARCENY-FROM VEHICLE,33.809779999999996,-84.41695,12,2019,30363
193411643,12/7/2019,LARCENY-FROM VEHICLE,33.86084,-84.38104,12,2019,30342
193411665,12/7/2019,LARCENY-FROM VEHICLE,33.78187,-84.38031,12,2019,30308
193411842,12/7/2019,LARCENY-FROM VEHICLE,33.75163,-84.3986,12,2019,30303
193411871,12/7/2019,LARCENY-FROM VEHICLE,33.7568,-84.40661999999999,12,2019,30313
193411948,12/7/2019,LARCENY-FROM VEHICLE,33.78332,-84.40974,12,2019,30363
193411954,12/7/2019,LARCENY-FROM VEHICLE,33.748870000000004,-84.40674,12,2019,30313
193411976,12/7/2019,LARCENY-FROM VEHICLE,33.77795,-84.40849,12,2019,30363
193411979,12/7/2019,LARCENY-FROM VEHICLE,33.83133,-84.42498,12,2019,30327
193412044,12/7/2019,LARCENY-FROM VEHICLE,33.773759999999996,-84.36721999999999,12,2019,30308
193412128,12/7/2019,LARCENY-FROM VEHICLE,33.75312,-84.38875999999999,12,2019,30303
193412224,12/7/2019,LARCENY-FROM VEHICLE,33.781279999999995,-84.4097,12,2019,30363
193412279,12/7/2019,LARCENY-FROM VEHICLE,33.72574,-84.42298000000001,12,2019,30310
193412291,12/7/2019,LARCENY-FROM VEHICLE,33.7456,-84.40378,12,2019,30303
193412373,12/7/2019,LARCENY-FROM VEHICLE,33.80231,-84.39322,12,2019,30309
193410511,12/7/2019,AUTO THEFT,33.7441,-84.34269,12,2019,30316
193410535,12/6/2019,AUTO THEFT,33.86572,-84.35895,12,2019,30319
193410590,12/6/2019,AUTO THEFT,33.76801,-84.37226,12,2019,30308
193410893,12/6/2019,AUTO THEFT,33.746340000000004,-84.40326,12,2019,30303
193411227,12/7/2019,AUTO THEFT,33.689479999999996,-84.48818,12,2019,30344
193411237,12/7/2019,AUTO THEFT,33.75284,-84.49256,12,2019,30311
193411808,12/7/2019,AUTO THEFT,33.71744,-84.36818000000001,12,2019,30315
193411849,12/7/2019,AUTO THEFT,33.79991,-84.41625,12,2019,30363
193412027,12/7/2019,AUTO THEFT,33.71983,-84.41708,12,2019,30310
193402258,12/6/2019,HOMICIDE,33.753840000000004,-84.49353,12,2019,30311
193410011,12/6/2019,AUTO THEFT,33.84933,-84.43048,12,2019,30327
193410132,12/7/2019,AUTO THEFT,33.83883,-84.37912,12,2019,30305
193410153,12/6/2019,LARCENY-FROM VEHICLE,33.714490000000005,-84.39138,12,2019,30315
193410862,12/6/2019,LARCENY-FROM VEHICLE,33.68608,-84.36054,12,2019,30315
193411180,12/6/2019,LARCENY-FROM VEHICLE,33.792640000000006,-84.40796,12,2019,30363
193410500,12/7/2019,BURGLARY-RESIDENCE,33.7796,-84.45551,12,2019,30318
193410380,12/7/2019,AGG ASSAULT,33.71745,-84.43168,12,2019,30310
193411589,12/7/2019,AGG ASSAULT,33.73942,-84.39726999999999,12,2019,30303
193411955,12/7/2019,AGG ASSAULT,33.780570000000004,-84.38571999999999,12,2019,30308
193412035,12/7/2019,AGG ASSAULT,33.68116,-84.4059,12,2019,30354
193412200,12/7/2019,AGG ASSAULT,33.76294,-84.42478,12,2019,30314
193410617,12/6/2019,BURGLARY-RESIDENCE,33.81069,-84.4068,12,2019,30309
193420759,12/8/2019,BURGLARY-RESIDENCE,33.75974,-84.33788,12,2019,30307
193421920,12/8/2019,BURGLARY-RESIDENCE,33.77496,-84.45379,12,2019,30318
193421540,12/8/2019,AGG ASSAULT,33.78467,-84.45716999999999,12,2019,30318
193421633,12/8/2019,AGG ASSAULT,33.70105,-84.45656,12,2019,30344
193421821,12/8/2019,AGG ASSAULT,33.70928,-84.45571,12,2019,30311
193411992,12/7/2019,AGG ASSAULT,33.74977,-84.37953,12,2019,30334
193421503,12/8/2019,AGG ASSAULT,33.8575,-84.38159,12,2019,30305
193420749,12/7/2019,BURGLARY-RESIDENCE,33.74342,-84.29243000000001,12,2019,30032
193420811,12/7/2019,BURGLARY-RESIDENCE,33.75822,-84.41369,12,2019,30313
193420923,12/7/2019,BURGLARY-RESIDENCE,33.75387,-84.4255,12,2019,30314
193421243,12/6/2019,BURGLARY-RESIDENCE,33.73188,-84.40839,12,2019,30310
193421824,12/8/2019,BURGLARY-RESIDENCE,33.71621,-84.44827,12,2019,30310
193421834,12/8/2019,BURGLARY-RESIDENCE,33.825959999999995,-84.36306,12,2019,30324
193420971,12/7/2019,LARCENY-FROM VEHICLE,33.84596,-84.37156999999999,12,2019,30305
193421173,12/8/2019,LARCENY-FROM VEHICLE,33.74716,-84.49741,12,2019,30311
193421229,12/1/2019,LARCENY-FROM VEHICLE,33.72425,-84.38835999999999,12,2019,30312
193421700,12/8/2019,LARCENY-NON VEHICLE,33.76282,-84.3533,12,2019,30307
193421415,12/8/2019,LARCENY-FROM VEHICLE,33.80297,-84.41511,12,2019,30363
193421445,12/8/2019,LARCENY-FROM VEHICLE,33.8124,-84.42772,12,2019,30318
193421492,12/8/2019,LARCENY-FROM VEHICLE,33.81517,-84.36569,12,2019,30324
193421512,12/8/2019,LARCENY-FROM VEHICLE,33.75667,-84.3639,12,2019,30308
193421536,12/8/2019,LARCENY-FROM VEHICLE,33.83732,-84.3786,12,2019,30305
193421643,12/8/2019,LARCENY-FROM VEHICLE,33.746759999999995,-84.37856,12,2019,30312
193421680,12/8/2019,LARCENY-FROM VEHICLE,33.7921,-84.39466,12,2019,30363
193421724,12/8/2019,LARCENY-FROM VEHICLE,33.86179,-84.38127,12,2019,30342
193421840,12/8/2019,LARCENY-FROM VEHICLE,33.74993,-84.37706,12,2019,30334
193421969,12/8/2019,LARCENY-FROM VEHICLE,33.762409999999996,-84.38404,12,2019,30308
193421989,12/8/2019,LARCENY-FROM VEHICLE,33.83743,-84.37006,12,2019,30305
193421995,12/6/2019,LARCENY-FROM VEHICLE,33.792590000000004,-84.40878000000001,12,2019,30363
193421597,12/8/2019,ROBBERY-PEDESTRIAN,33.74852,-84.39636,12,2019,30303
193421921,12/8/2019,ROBBERY-PEDESTRIAN,33.77167,-84.37289,12,2019,30308
193420698,12/7/2019,LARCENY-FROM VEHICLE,33.77775,-84.37256,12,2019,30308
193420713,12/7/2019,LARCENY-FROM VEHICLE,33.76999,-84.48018,12,2019,30318
193420782,12/6/2019,LARCENY-FROM VEHICLE,33.75943,-84.38837,12,2019,30303
193420914,12/7/2019,LARCENY-FROM VEHICLE,33.7834,-84.36457,12,2019,30306
193420916,12/6/2019,LARCENY-FROM VEHICLE,33.77694,-84.38963000000001,12,2019,30308
193420937,12/6/2019,LARCENY-FROM VEHICLE,33.78537,-84.3698,12,2019,30306
193420985,12/8/2019,LARCENY-FROM VEHICLE,33.761340000000004,-84.36994,12,2019,30308
193421077,12/7/2019,LARCENY-FROM VEHICLE,33.83157,-84.38498,12,2019,30305
193421109,12/7/2019,LARCENY-FROM VEHICLE,33.772059999999996,-84.37869,12,2019,30308
193421151,12/8/2019,LARCENY-FROM VEHICLE,33.80388,-84.41278,12,2019,30363
193421188,12/7/2019,LARCENY-FROM VEHICLE,33.782990000000005,-84.41215,12,2019,30363
193421249,12/8/2019,LARCENY-FROM VEHICLE,33.79735,-84.41604,12,2019,30363
193421276,12/8/2019,LARCENY-FROM VEHICLE,33.80415,-84.42756999999999,12,2019,30318
193421294,12/6/2019,LARCENY-FROM VEHICLE,33.78584,-84.38179000000001,12,2019,30363
193421307,12/8/2019,LARCENY-FROM VEHICLE,33.810359999999996,-84.41606,12,2019,30363
193421337,12/8/2019,LARCENY-FROM VEHICLE,33.75809,-84.36587,12,2019,30308
193421345,12/8/2019,LARCENY-FROM VEHICLE,33.83015,-84.36414,12,2019,30324
193420327,12/7/2019,AUTO THEFT,33.76444,-84.3884,12,2019,30308
193420355,12/8/2019,AUTO THEFT,33.742090000000005,-84.41849,12,2019,30310
193420567,12/8/2019,AUTO THEFT,33.74586,-84.40382,12,2019,30303
193420626,12/7/2019,AUTO THEFT,33.75285,-84.47033,12,2019,30311
193420661,12/7/2019,AUTO THEFT,33.79244,-84.37735,12,2019,30309
193420687,12/8/2019,AUTO THEFT,33.781940000000006,-84.40758000000001,12,2019,30363
193420785,12/7/2019,AUTO THEFT,33.75943,-84.38837,12,2019,30303
193420889,12/8/2019,AUTO THEFT,33.75083,-84.44341,12,2019,30314
193421569,12/8/2019,AUTO THEFT,33.76506,-84.3697,12,2019,30308
193421604,12/8/2019,AUTO THEFT,33.68505,-84.36493,12,2019,30315
193421611,12/8/2019,AUTO THEFT,33.85242,-84.36703,12,2019,30326
193421859,12/6/2019,AUTO THEFT,33.69613,-84.5194,12,2019,30331
193420214,12/8/2019,LARCENY-FROM VEHICLE,33.843379999999996,-84.37748,12,2019,30305
193420276,12/8/2019,LARCENY-FROM VEHICLE,33.74852,-84.39636,12,2019,30303
193420328,12/7/2019,LARCENY-FROM VEHICLE,33.8385,-84.37416999999999,12,2019,30305
193420439,12/8/2019,LARCENY-FROM VEHICLE,33.78116,-84.4107,12,2019,30363
193420643,12/7/2019,LARCENY-FROM VEHICLE,33.76791,-84.39437,12,2019,30313
193420649,12/7/2019,LARCENY-FROM VEHICLE,33.852109999999996,-84.38044000000001,12,2019,30305
193392309,12/4/2019,AUTO THEFT,33.72923,-84.41434,12,2019,30310
193420524,12/8/2019,ROBBERY-PEDESTRIAN,33.759609999999995,-84.50546,12,2019,30311
193420398,12/8/2019,ROBBERY-COMMERCIAL,33.69852,-84.41798,12,2019,30344
193420750,12/8/2019,LARCENY-NON VEHICLE,33.79333,-84.47416,12,2019,30318
193420833,12/7/2019,LARCENY-NON VEHICLE,33.73682,-84.43647,12,2019,30310
193420906,12/8/2019,LARCENY-NON VEHICLE,33.701809999999995,-84.48756,12,2019,30311
193420999,12/8/2019,LARCENY-NON VEHICLE,33.69464,-84.41181999999999,12,2019,30315
193421128,12/7/2019,LARCENY-NON VEHICLE,33.75542,-84.32285999999999,12,2019,30317
193421605,12/8/2019,LARCENY-NON VEHICLE,33.84785,-84.43021,12,2019,30327
193421735,12/8/2019,LARCENY-NON VEHICLE,33.77683,-84.35269,12,2019,30307
193420608,12/8/2019,LARCENY-NON VEHICLE,33.7451,-84.50858000000001,12,2019,30311
193421376,12/8/2019,LARCENY-NON VEHICLE,33.76809,-84.3852,12,2019,30308
193421552,12/7/2019,LARCENY-NON VEHICLE,33.77702,-84.35269,12,2019,30307
193421094,12/8/2019,LARCENY-NON VEHICLE,33.75938,-84.34863,12,2019,30307
193421112,12/8/2019,LARCENY-NON VEHICLE,33.756840000000004,-84.3461,12,2019,30307
193421423,12/8/2019,LARCENY-NON VEHICLE,33.81115,-84.39289000000001,12,2019,30309
193421564,12/8/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193430005,12/8/2019,LARCENY-NON VEHICLE,33.76044,-84.38701999999999,12,2019,30303
193430054,12/9/2019,LARCENY-NON VEHICLE,33.76044,-84.38701999999999,12,2019,30303
193431618,12/9/2019,LARCENY-NON VEHICLE,33.751940000000005,-84.38964,12,2019,30303
193431686,12/8/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193431784,12/9/2019,LARCENY-NON VEHICLE,33.80388,-84.41278,12,2019,30363
193431791,12/5/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193432105,12/9/2019,LARCENY-NON VEHICLE,33.7398,-84.41751,12,2019,30310
193422042,12/8/2019,LARCENY-NON VEHICLE,33.78187,-84.37905,12,2019,30308
193430259,12/9/2019,LARCENY-NON VEHICLE,33.750690000000006,-84.4167,12,2019,30314
193430770,12/6/2019,LARCENY-NON VEHICLE,33.78477,-84.38752,12,2019,30363
193430150,12/9/2019,LARCENY-NON VEHICLE,33.75635,-84.38915,12,2019,30303
193431861,12/9/2019,LARCENY-NON VEHICLE,33.74901,-84.49481999999999,12,2019,30311
193430457,12/9/2019,LARCENY-NON VEHICLE,33.760020000000004,-84.39178000000001,12,2019,30313
193430807,12/9/2019,LARCENY-NON VEHICLE,33.69226,-84.3644,12,2019,30315
193430939,12/9/2019,LARCENY-NON VEHICLE,33.68995,-84.35906,12,2019,30315
193430966,12/7/2019,LARCENY-NON VEHICLE,33.710029999999996,-84.38176999999999,12,2019,30315
193431085,12/9/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193431087,12/9/2019,LARCENY-NON VEHICLE,33.769940000000005,-84.46164,12,2019,30318
193431221,12/7/2019,LARCENY-NON VEHICLE,33.78187,-84.37905,12,2019,30308
193431512,12/8/2019,LARCENY-NON VEHICLE,33.71298,-84.4212,12,2019,30310
193431655,12/9/2019,LARCENY-NON VEHICLE,33.75172,-84.51783,12,2019,30336
193431716,12/9/2019,LARCENY-NON VEHICLE,33.74419,-84.48340999999999,12,2019,30311
193432049,12/9/2019,ROBBERY-PEDESTRIAN,33.76017,-84.34442,12,2019,30307
193430963,12/9/2019,ROBBERY-COMMERCIAL,33.71059,-84.38209,12,2019,30315
193430062,12/8/2019,AUTO THEFT,33.757459999999995,-84.3911,12,2019,30303
193430383,12/8/2019,AUTO THEFT,33.708009999999994,-84.41888,12,2019,30310
193430387,12/8/2019,AUTO THEFT,33.78167,-84.35314,12,2019,30306
193430388,12/9/2019,AUTO THEFT,33.80216,-84.43666999999999,12,2019,30318
193430608,12/2/2019,AUTO THEFT,33.69992,-84.50529,12,2019,30311
193430629,12/8/2019,AUTO THEFT,33.810970000000005,-84.39154,12,2019,30309
193430879,12/9/2019,AUTO THEFT,33.75103,-84.48831,12,2019,30311
193430992,12/9/2019,AUTO THEFT,33.73402,-84.397,12,2019,30312
193431253,12/9/2019,AUTO THEFT,33.81305,-84.39260999999999,12,2019,30309
193432108,12/9/2019,AUTO THEFT,33.81349,-84.39275,12,2019,30309
193432129,12/9/2019,AUTO THEFT,33.84097,-84.37929,12,2019,30305
193511023,12/8/2019,AUTO THEFT,33.74824,-84.37749000000001,12,2019,30334
193421356,12/7/2019,LARCENY-FROM VEHICLE,33.81906,-84.3513,12,2019,30324
193430422,12/7/2019,LARCENY-FROM VEHICLE,33.77248,-84.38382,12,2019,30308
193430531,12/8/2019,LARCENY-FROM VEHICLE,33.77783,-84.37007,12,2019,30308
193430668,12/9/2019,LARCENY-FROM VEHICLE,33.69625,-84.53567,12,2019,30331
193430778,12/8/2019,LARCENY-FROM VEHICLE,33.76378,-84.4443,12,2019,30314
193430791,12/8/2019,LARCENY-FROM VEHICLE,33.75891,-84.33882,12,2019,30307
193431040,12/1/2019,LARCENY-FROM VEHICLE,33.75327,-84.40271,12,2019,30313
193431084,12/9/2019,LARCENY-FROM VEHICLE,33.73406,-84.43678,12,2019,30310
193431156,12/8/2019,LARCENY-FROM VEHICLE,33.76522,-84.37805,12,2019,30308
193431217,12/9/2019,LARCENY-FROM VEHICLE,33.82241,-84.37014,12,2019,30324
193431313,12/9/2019,LARCENY-FROM VEHICLE,33.84713,-84.36802,12,2019,30326
193431345,12/9/2019,LARCENY-FROM VEHICLE,33.817009999999996,-84.44861,12,2019,30318
193431407,12/9/2019,LARCENY-FROM VEHICLE,33.79573,-84.40723,12,2019,30363
193431449,12/9/2019,LARCENY-FROM VEHICLE,33.804790000000004,-84.41455,12,2019,30363
193431473,12/9/2019,LARCENY-FROM VEHICLE,33.7817,-84.41338,12,2019,30363
193431601,12/9/2019,LARCENY-FROM VEHICLE,33.70278,-84.41017,12,2019,30315
193431632,12/9/2019,LARCENY-FROM VEHICLE,33.8149,-84.43385,12,2019,30318
193431782,12/9/2019,LARCENY-FROM VEHICLE,33.682990000000004,-84.50129,12,2019,30344
193431835,12/9/2019,LARCENY-FROM VEHICLE,33.76961,-84.44943,12,2019,30314
193431837,12/9/2019,LARCENY-FROM VEHICLE,33.81685,-84.39065,12,2019,30309
193431935,12/9/2019,LARCENY-FROM VEHICLE,33.75255,-84.32375,12,2019,30317
193431989,12/9/2019,LARCENY-FROM VEHICLE,33.75437,-84.3766,12,2019,30334
193432019,12/9/2019,LARCENY-FROM VEHICLE,33.749390000000005,-84.36859,12,2019,30312
193432100,12/9/2019,LARCENY-FROM VEHICLE,33.75388,-84.36632,12,2019,30334
193432104,12/9/2019,LARCENY-FROM VEHICLE,33.78328,-84.35274,12,2019,30306
193432147,12/9/2019,LARCENY-FROM VEHICLE,33.7598,-84.36443,12,2019,30308
193432157,12/9/2019,LARCENY-FROM VEHICLE,33.760709999999996,-84.39469,12,2019,30313
193432194,12/9/2019,LARCENY-FROM VEHICLE,33.848620000000004,-84.42869,12,2019,30327
193432216,12/9/2019,LARCENY-FROM VEHICLE,33.79826,-84.42811,12,2019,30318
193432220,12/9/2019,LARCENY-FROM VEHICLE,33.809020000000004,-84.41277,12,2019,30363
193432304,12/9/2019,LARCENY-FROM VEHICLE,33.760740000000006,-84.38561,12,2019,30308
193430711,12/9/2019,ROBBERY-COMMERCIAL,33.75849,-84.34649,12,2019,30307
193430301,12/9/2019,BURGLARY-NONRES,33.779090000000004,-84.36717,12,2019,30308
193430420,12/9/2019,BURGLARY-NONRES,33.72231,-84.46441999999999,12,2019,30311
193430479,12/7/2019,BURGLARY-NONRES,33.84206,-84.42862,12,2019,30327
193420245,12/8/2019,BURGLARY-NONRES,33.81358,-84.36357,12,2019,30324
193430482,12/8/2019,LARCENY-FROM VEHICLE,33.7855,-84.39273,12,2019,30363
193430934,12/9/2019,LARCENY-FROM VEHICLE,33.65872,-84.38611,12,2019,30354
193431990,12/9/2019,LARCENY-FROM VEHICLE,33.74638,-84.37465999999999,12,2019,30312
193430247,12/9/2019,AGG ASSAULT,33.70678,-84.38031,12,2019,30315
193430253,12/9/2019,AGG ASSAULT,33.750170000000004,-84.39515,12,2019,30303
193430303,12/9/2019,AGG ASSAULT,33.702459999999995,-84.49622,12,2019,30311
193430500,12/9/2019,AGG ASSAULT,33.737390000000005,-84.42171,12,2019,30310
193430193,12/9/2019,AGG ASSAULT,33.68357,-84.49087,12,2019,30344
193431335,12/9/2019,AGG ASSAULT,33.74366,-84.50936,12,2019,30311
193432088,12/9/2019,AGG ASSAULT,33.78308,-84.45881999999999,12,2019,30318
193430923,12/8/2019,BURGLARY-NONRES,33.77534,-84.41208,12,2019,30313
193430902,12/6/2019,BURGLARY-RESIDENCE,33.74749,-84.50149,12,2019,30311
193430907,12/7/2019,BURGLARY-RESIDENCE,33.76533,-84.44635,12,2019,30314
193441238,12/10/2019,BURGLARY-RESIDENCE,33.76766,-84.32642,12,2019,30307
193441442,12/10/2019,BURGLARY-RESIDENCE,33.813159999999996,-84.47944,12,2019,30318
193440791,12/10/2019,BURGLARY-RESIDENCE,33.741009999999996,-84.37546999999999,12,2019,30312
193442201,12/10/2019,BURGLARY-RESIDENCE,33.7194,-84.40538000000001,12,2019,30310
193440532,12/10/2019,AGG ASSAULT,33.81743,-84.351,12,2019,30324
193441280,12/10/2019,AGG ASSAULT,33.7644,-84.42674,12,2019,30314
193442157,12/10/2019,AGG ASSAULT,33.72317,-84.40816,12,2019,30310
193442165,12/9/2019,AGG ASSAULT,33.756240000000005,-84.43892,12,2019,30314
193442335,12/10/2019,AGG ASSAULT,33.84584,-84.36933,12,2019,30326
193441096,12/10/2019,AGG ASSAULT,33.81491,-84.35019,12,2019,30324
193442036,12/10/2019,AGG ASSAULT,33.76003,-84.47204,12,2019,30311
193440682,12/9/2019,LARCENY-FROM VEHICLE,33.76527,-84.40498000000001,12,2019,30313
193440879,12/9/2019,LARCENY-FROM VEHICLE,33.67909,-84.36618,12,2019,30315
193441044,12/9/2019,LARCENY-FROM VEHICLE,33.77369,-84.40881999999999,12,2019,30313
193441717,12/10/2019,LARCENY-FROM VEHICLE,33.77469,-84.36561,12,2019,30308
193440864,12/9/2019,BURGLARY-RESIDENCE,33.74955,-84.46141,12,2019,30311
193441061,12/9/2019,BURGLARY-RESIDENCE,33.72382,-84.42608,12,2019,30310
193441138,12/6/2019,BURGLARY-RESIDENCE,33.729459999999996,-84.42629000000001,12,2019,30310
193441202,12/9/2019,BURGLARY-RESIDENCE,33.72419,-84.42639,12,2019,30310
193441247,12/10/2019,BURGLARY-RESIDENCE,33.76995,-84.33157,12,2019,30307
193441358,12/9/2019,BURGLARY-RESIDENCE,33.76924,-84.37961,12,2019,30308
193442026,12/10/2019,BURGLARY-RESIDENCE,33.6965,-84.36142,12,2019,30315
193390950,12/3/2019,BURGLARY-RESIDENCE,33.77124,-84.45297,12,2019,30318
193440112,12/10/2019,LARCENY-FROM VEHICLE,33.75802,-84.38598,12,2019,30303
193440296,12/9/2019,LARCENY-FROM VEHICLE,33.7881,-84.3847,12,2019,30363
193440348,12/9/2019,LARCENY-FROM VEHICLE,33.74882,-84.39945,12,2019,30303
193440431,12/9/2019,LARCENY-FROM VEHICLE,33.76484,-84.36339,12,2019,30308
193440660,12/8/2019,LARCENY-FROM VEHICLE,33.758590000000005,-84.44853,12,2019,30314
193441037,12/9/2019,LARCENY-FROM VEHICLE,33.76721,-84.39444,12,2019,30313
193441142,12/10/2019,LARCENY-FROM VEHICLE,33.82005,-84.45433,12,2019,30318
193441184,12/7/2019,LARCENY-FROM VEHICLE,33.762809999999995,-84.41541,12,2019,30314
193441255,12/10/2019,LARCENY-FROM VEHICLE,33.754090000000005,-84.36863000000001,12,2019,30334
193441344,12/10/2019,LARCENY-FROM VEHICLE,33.8166,-84.43465,12,2019,30318
193441546,12/10/2019,LARCENY-FROM VEHICLE,33.84713,-84.36802,12,2019,30326
193441562,12/9/2019,LARCENY-FROM VEHICLE,33.75533,-84.3908,12,2019,30303
193441756,12/10/2019,LARCENY-FROM VEHICLE,33.76351,-84.35278000000001,12,2019,30307
193441833,12/10/2019,LARCENY-FROM VEHICLE,33.75339,-84.34945,12,2019,30316
193441950,12/10/2019,LARCENY-FROM VEHICLE,33.75119,-84.38996,12,2019,30303
193441978,12/10/2019,LARCENY-FROM VEHICLE,33.750170000000004,-84.37725,12,2019,30334
193442029,12/10/2019,LARCENY-FROM VEHICLE,33.76105,-84.34751999999999,12,2019,30307
193442035,12/10/2019,LARCENY-FROM VEHICLE,33.7788,-84.38438000000001,12,2019,30308
193442050,12/10/2019,LARCENY-FROM VEHICLE,33.74615,-84.37083,12,2019,30312
193442052,12/10/2019,LARCENY-FROM VEHICLE,33.77406,-84.36528,12,2019,30308
193442085,12/10/2019,LARCENY-FROM VEHICLE,33.74645,-84.36471999999999,12,2019,30312
193442113,12/10/2019,LARCENY-FROM VEHICLE,33.75255,-84.32375,12,2019,30317
